punkt,ID,dato,day,x,y,theta_median,theta_sd,plantehøyde,vekst,VC,NDVI_S2,VC.1,NDVI_S2.1,aspect_05,aspect_10,aspect_20,dem_05_fn,flacc_05,flacc_10,flacc_20,hillslope_unity_05,hillslope_unity_10,hillslope_unity_20,slope_05,slope_10,slope_20,tci_05,tci_10,tci_20,text_num,swsc_eff
298,A298,2017-07-07,5,603452.220000,6616004.440000,0.088000,0.020945,55.000000,1,0.999764,0.348079,0.999764,0.348079,68.874540,46.979880,45.780110,115.537200,39.798436,29.456273,14.176717,0.503488,0.479005,0.389661,8.172130,3.790146,3.977905,4.858070,5.996933,5.991485,8.000000,99.090000
299,A299,2017-07-07,5,603384.720000,6615985.860000,0.081000,0.018111,78.000000,1,0.999904,0.348909,0.999904,0.348909,159.747200,149.311100,148.199200,115.400000,76.986735,20.222634,9.846840,0.482523,0.513970,0.510471,8.240733,5.108337,5.307821,8.790456,5.900758,4.927899,6.000000,104.930000
300,A300,2017-07-07,5,603415.600000,6615946.050000,0.055000,0.015485,77.000000,1,0.998921,0.311200,0.998921,0.311200,95.138710,74.407540,73.359410,119.333300,21.214988,13.862997,3.684817,0.542420,0.520994,0.528066,4.190886,3.193949,2.720705,5.586251,5.163838,4.601062,6.000000,104.930000
301,A301,2017-07-07,5,603490.010000,6615949.220000,0.126000,0.018379,80.000000,1,0.999701,0.345607,0.999701,0.345607,119.787100,129.473800,129.595600,119.120000,49.967714,33.185063,4.517110,0.457580,0.524523,0.496512,4.941348,2.626899,2.092863,6.090719,6.273467,4.923742,4.000000,143.220000
302,A302,2017-07-07,5,603573.790000,6615949.870000,0.123000,0.018955,75.000000,1,0.999924,0.347809,0.999924,0.347809,122.427200,125.439500,120.000000,120.055000,73.236572,64.628022,63.993935,0.513970,0.506977,0.506977,10.556390,4.866994,4.594767,4.888161,6.113557,7.124950,3.000000,131.290000
303,A303,2017-07-07,5,603616.890000,6615950.330000,0.058000,0.008860,76.000000,1,0.999566,0.373415,0.999566,0.373415,155.806200,136.739000,132.735600,122.280000,1.000130,12.149480,31.816628,0.520994,0.528066,0.535202,5.069665,3.788707,4.404473,0.419301,4.205365,5.910549,3.000000,131.290000
304,A304,2017-07-07,5,603665.560000,6615950.190000,0.105000,0.010085,69.000000,1,0.999550,0.431476,0.999550,0.431476,185.396200,181.232200,175.780300,122.885000,75.736746,42.071510,9.170278,0.513970,0.493023,0.500000,12.848580,6.632447,7.500139,6.230369,6.347433,4.551893,6.000000,104.930000
305,A305,2017-07-07,5,603719.010000,6615950.000000,0.055000,0.009497,68.000000,1,0.996259,0.357755,0.996259,0.357755,172.502800,165.227600,167.306800,128.174600,1220.678541,242.104406,143.420535,0.506977,0.517478,0.503488,6.388153,4.484219,4.415164,8.630458,7.525449,7.641803,6.000000,104.930000
306,A306,2017-07-07,5,603767.360000,6615951.340000,0.185000,0.010895,58.000000,1,0.981944,0.489042,0.981944,0.489042,192.882900,167.373000,170.373100,130.980000,1.000875,1.235092,19.569356,0.524523,0.517478,0.506977,2.992425,2.268437,2.069333,1.012131,2.466249,6.677943,3.000000,134.630000
307,A307,2017-07-07,5,603816.580000,6615954.570000,0.149000,0.008515,57.000000,1,0.931857,0.601810,0.931857,0.601810,188.227100,172.967900,191.454500,132.930000,34.137100,54.999001,159.432477,0.528066,0.506977,0.517478,6.693873,3.507283,2.793020,5.113402,7.163909,9.130699,3.000000,134.630000
308,A308,2017-07-07,5,603827.690000,6615930.180000,0.033000,0.100957,0.000000,1,0.979769,0.617364,0.979769,0.617364,114.270100,155.427100,165.467600,133.310000,2.802261,11.773628,14.262956,0.510471,0.482523,0.496512,2.330367,2.610364,2.329377,4.441087,5.052291,6.016617,3.000000,134.630000
309,A309,2017-07-07,5,603826.360000,6615927.180000,0.057000,0.013627,60.000000,1,0.996567,0.625604,0.996567,0.625604,167.662000,158.354900,167.249800,133.296700,3.839603,1.639310,8.103024,0.506977,0.510471,0.482523,8.188933,3.232778,3.227537,2.697365,2.745339,5.115706,3.000000,134.630000
311,A311,2017-07-07,5,603831.970000,6615914.270000,0.075000,0.019553,71.000000,1,0.999595,0.588538,0.999595,0.588538,178.538600,171.552600,168.104900,133.710000,1.270948,60.582218,26.180119,0.513970,0.510471,0.486030,4.876006,3.651438,3.038061,1.244607,6.205279,7.172000,3.000000,134.630000
312,A312,2017-07-07,5,603827.490000,6615901.470000,0.042000,0.006841,58.000000,1,0.682107,0.570161,0.682107,0.570161,150.859600,163.608700,160.688600,133.663300,14.829628,6.039079,60.050311,0.506977,0.496512,0.479005,5.391238,3.169576,2.957120,4.350147,3.569381,7.501337,3.000000,134.630000
313,A313,2017-07-07,5,603814.380000,6615894.460000,0.019000,0.006618,54.000000,1,0.657216,0.482314,0.657216,0.482314,98.259710,134.892100,143.079400,133.420000,1.218197,11.090851,40.017876,0.531625,0.493023,0.500000,7.535903,2.706779,2.700383,0.927350,4.515828,6.755713,3.000000,134.630000
314,A314,2017-07-07,5,603814.380000,6615894.460000,0.034000,0.013667,70.000000,1,0.995617,0.482314,0.995617,0.482314,98.259710,134.892100,143.079400,133.420000,1.218197,11.090851,40.017876,0.531625,0.493023,0.500000,7.535903,2.706779,2.700383,0.927350,4.515828,6.755713,3.000000,134.630000
315,A315,2017-07-07,5,603822.180000,6615874.760000,0.034000,0.227282,60.000000,1,0.999292,0.447210,0.999292,0.447210,93.359220,160.860100,161.998900,133.960000,1.000000,1.269579,43.853654,0.597088,0.500000,0.510471,1.419217,0.690909,1.004018,1.000242,3.542760,8.181505,3.000000,134.630000
316,A316,2017-07-07,5,603822.180000,6615874.760000,0.116000,0.012300,67.000000,1,0.997130,0.447210,0.997130,0.447210,93.359220,160.860100,161.998900,133.960000,1.000000,1.269579,43.853654,0.597088,0.500000,0.510471,1.419217,0.690909,1.004018,1.000242,3.542760,8.181505,3.000000,134.630000
317,A317,2017-07-07,5,603822.180000,6615874.760000,0.085000,0.010616,80.000000,1,0.999800,0.447210,0.999800,0.447210,93.359220,160.860100,161.998900,133.960000,1.000000,1.269579,43.853654,0.597088,0.500000,0.510471,1.419217,0.690909,1.004018,1.000242,3.542760,8.181505,3.000000,134.630000
318,A318,2017-07-07,5,603820.080000,6615863.240000,0.072000,0.012000,76.000000,1,0.998664,0.461046,0.998664,0.461046,187.694900,160.389500,166.034500,134.000000,1.000000,1.001121,14.517908,0.475477,0.506977,0.503488,3.111053,1.195796,1.405506,0.744323,2.291792,6.576568,3.000000,134.630000
319,A319,2017-07-07,5,603820.080000,6615863.240000,0.105000,0.013784,73.000000,1,0.999945,0.461046,0.999945,0.461046,187.694900,160.389500,166.034500,134.000000,1.000000,1.001121,14.517908,0.475477,0.506977,0.503488,3.111053,1.195796,1.405506,0.744323,2.291792,6.576568,3.000000,134.630000
320,A320,2017-07-07,5,603815.390000,6615858.270000,0.078000,0.004062,80.000000,1,0.979898,0.414204,0.979898,0.414204,200.221500,187.018400,186.872800,133.880000,13.350206,986.906074,1.658091,0.528066,0.520994,0.513970,2.530627,1.441451,1.366860,9.687514,10.449597,4.235600,3.000000,134.630000
321,A321,2017-07-14,6,603386.510000,6616148.960000,0.112000,0.003715,44.000000,2,0.996465,0.526578,0.996465,0.526578,123.029100,140.485800,184.179900,112.200000,1.000058,1.000000,1.001965,0.427482,0.370608,0.439047,3.975566,0.881811,0.490635,0.842819,1.953805,3.424172,8.000000,100.670000
322,A322,2017-07-14,6,603456.240000,6616151.070000,0.094000,0.005244,68.000000,2,0.135933,0.592780,0.135933,0.592780,135.167700,126.088700,141.298700,114.095000,3.062344,13.631833,2.436990,0.588646,0.486030,0.489529,3.779071,1.332688,1.538263,3.718089,7.019028,5.232607,8.000000,100.670000
324,A324,2017-07-14,6,603524.490000,6616152.590000,0.088000,0.007791,76.000000,2,0.644651,0.487916,0.644651,0.487916,186.343000,184.573000,173.640600,115.860000,1.000000,1.433220,21.587155,0.572518,0.500000,0.503488,3.395842,1.795678,1.616637,0.456299,2.375978,7.096463,8.000000,100.670000
325,A325,2017-07-14,6,603569.260000,6616136.930000,0.175000,0.011563,75.000000,2,0.150242,0.640777,0.150242,0.640777,193.314400,182.297100,195.460600,118.576100,36.632601,205.885975,17.396885,0.496512,0.500000,0.489529,11.218250,5.344928,6.487380,5.114918,7.422742,5.269749,8.000000,100.670000
326,A326,2017-07-14,6,603559.000000,6616107.310000,0.083000,0.016508,76.000000,2,0.974012,0.586059,0.974012,0.586059,174.955000,175.601700,182.189200,117.220000,1.192243,4.800180,33.472899,0.524523,0.500000,0.496512,6.634858,3.264743,3.919699,1.291732,3.457164,6.738241,6.000000,104.930000
327,A327,2017-07-14,6,603505.340000,6616108.050000,0.079000,0.009965,62.000000,2,0.961836,0.373630,0.961836,0.373630,207.790300,221.349600,224.495500,114.820000,33.460979,18.022433,11.086684,0.510471,0.517478,0.524523,11.727910,5.658066,5.729059,4.317053,4.528811,4.646358,6.000000,104.930000
328,A328,2017-07-14,6,603444.510000,6616106.560000,0.140000,0.018147,70.000000,2,0.831775,0.469154,0.831775,0.469154,248.220400,253.758300,257.619800,111.115000,2.143724,5.247718,16.475540,0.493023,0.457580,0.423533,5.578568,2.277137,3.003588,2.034894,4.044308,6.230318,6.000000,104.930000
329,A329,2017-07-14,6,603365.250000,6616109.380000,0.117000,0.006656,68.000000,2,0.855632,0.543202,0.855632,0.543202,273.850700,270.082700,271.745100,109.800000,52.395841,28.814407,20.868736,0.496512,0.482523,0.489529,17.373010,8.121834,8.557980,4.864981,5.048133,5.504120,6.000000,104.930000
330,A330,2017-07-14,6,603359.980000,6616078.960000,0.119000,0.018447,58.000000,2,0.187017,0.536783,0.187017,0.536783,97.490550,101.380500,104.506400,109.840000,51.520450,23.315793,12.133730,0.475477,0.510471,0.510471,21.096590,10.686710,10.035910,3.918633,4.433293,4.423526,8.000000,99.090000
331,A331,2017-07-14,6,603465.510000,6616080.960000,0.095000,0.012542,60.000000,2,0.977455,0.426607,0.977455,0.426607,85.510990,102.742300,99.842980,114.530000,1.000098,2.036119,8.572529,0.503488,0.510471,0.506977,9.133701,5.393254,5.741363,0.200036,1.986126,5.005559,8.000000,99.090000
332,A332,2017-07-14,6,603583.220000,6616080.500000,0.084000,0.021856,63.000000,2,0.995460,0.542346,0.995460,0.542346,198.258000,204.833500,198.023600,119.125000,42.447786,135.117747,118.976277,0.506977,0.510471,0.493023,11.679220,5.709779,6.282415,4.671289,6.699988,7.245024,6.000000,104.930000
333,A333,2017-07-14,6,603670.050000,6616079.190000,0.099000,0.011454,71.000000,2,0.997095,0.419627,0.997095,0.419627,192.631600,191.673000,186.925600,124.500000,2.611037,40.593948,25.094191,0.510471,0.500000,0.496512,12.938280,8.779677,7.188681,1.116243,4.757268,5.136928,7.000000,100.670000
334,A334,2017-07-14,6,603749.230000,6616079.530000,0.105000,0.019987,64.000000,2,0.997125,0.640361,0.997125,0.640361,196.303900,180.970100,190.489400,130.480000,1.000029,1.000000,1.416871,0.450260,0.513970,0.468375,2.822312,0.716416,0.983162,1.164227,2.318027,3.548962,3.000000,134.630000
335,A335,2017-07-14,6,603782.870000,6616109.810000,0.176000,0.029988,56.000000,2,0.995533,0.687596,0.995533,0.687596,204.623200,207.494400,201.039600,131.720000,9.283474,2.960934,148.761536,0.493023,0.524523,0.510471,8.800427,4.926440,3.735459,3.393001,2.822638,8.387054,7.000000,100.670000
336,A336,2017-07-14,6,603688.460000,6616109.790000,0.074000,0.006140,65.000000,2,0.997788,0.476771,0.997788,0.476771,185.598800,184.960500,181.892800,127.220000,220.205233,102.316614,21.637051,0.503488,0.510471,0.500000,12.811170,6.324314,5.993044,7.193521,7.486359,5.824827,7.000000,100.670000
337,A337,2017-07-14,6,603625.070000,6616109.510000,0.120000,0.013323,75.000000,2,0.999685,0.525126,0.999685,0.525126,229.867500,209.880700,214.522000,124.025000,89.552676,81.790389,34.238148,0.493023,0.489529,0.489529,10.420680,5.352708,5.230004,7.580673,7.292036,6.249299,7.000000,100.670000
338,A338,2017-07-14,6,603646.560000,6616164.140000,0.094000,0.010149,72.000000,2,0.994984,0.591047,0.994984,0.591047,210.968000,206.769200,211.123900,128.020000,1.857138,7.980013,11.948681,0.489529,0.510471,0.513970,8.746465,3.521319,2.988092,1.685256,4.278159,6.021084,7.000000,100.670000
339,A339,2017-07-14,6,603726.620000,6616166.550000,0.106000,0.008355,45.000000,2,0.996266,0.559204,0.996266,0.559204,145.385600,158.630100,121.750600,129.885000,1.558944,2.770341,6.841925,0.398580,0.385061,0.375544,3.594093,1.473724,2.279374,1.907298,4.776378,4.600560,7.000000,100.670000
340,A340,2017-07-14,6,603776.730000,6616148.080000,0.133500,0.019330,63.000000,2,0.993301,0.667296,0.993301,0.667296,181.803400,218.330700,202.194400,132.070000,1.009325,3.143974,2.488468,0.461200,0.489529,0.517478,2.581922,2.615726,3.493306,0.913132,3.491249,4.002386,7.000000,100.670000
341,A341,2017-07-14,6,603793.860000,6616062.380000,0.067000,0.014241,69.000000,1,0.997609,0.701720,0.997609,0.701720,190.263600,182.113900,191.961600,131.690000,5609.588233,2596.086246,73.818077,0.479005,0.493023,0.503488,6.309381,4.137549,4.311113,10.961391,10.704575,7.309336,9.000000,198.440000
342,A342,2017-07-14,6,603770.490000,6616061.920000,0.185000,0.013221,71.000000,1,0.950775,0.681218,0.950775,0.681218,176.986500,203.305100,179.371800,130.760000,76.340259,1.346906,89.463013,0.475477,0.479005,0.524523,3.170965,1.050100,1.629233,6.717849,2.831885,8.427975,9.000000,198.440000
343,A343,2017-07-14,6,603696.360000,6616062.280000,0.116000,0.014043,48.000000,1,0.992512,0.360191,0.992512,0.360191,197.950400,194.835400,190.797400,127.460000,1721.654142,47.914094,12.905801,0.513970,0.513970,0.503488,9.328995,6.820727,6.635406,8.544954,5.484796,4.562523,7.000000,100.670000
